region,location_name,user_name,rating,review_text,review_date,source,
Wilayah Bali Utara,Kebun Raya,Anggung Setiawan,5,"Saran penting, mending sewa kendaraan deh, entah itu sepeda listrik, sepeda biasa, atau mobil kayak odong-odong yang bisa dipakek bareng-bareng itu. Kalo maksa jalan kaki, siap-siap capek maksimal dan cuma bisa njangkau beberapa spot doang. Karena kebun raya ini lokasinya luaaaaasss banget, ya.

Tiket masuk 51 rb buat 2 orang dewasa dan 1 anak-anak usia 3 tahun. Spot ada buanyak, mulai patung keren-keren tuh, trus ada rumah kaca botani, danau, dsb. Atau kalo males keliling, bisa rebahan di rerumputan hijau di bawah pohon-pohon. Luas banget, seluas lapangan golf deh kayaknya. Kalo mau jajan, ada warung-warung pedagang di area parkir.",2025-05-10T15:16:14.398Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,薛蕙珊,5,,2025-05-10T12:48:49.375Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Annabelle Roux,4,"Didn’t expect the garden to be this big! In the entrance, you can rent bicycles, motors & even a golf cart. The bicycles were rusty and not usable so we opted for the golf cart which made the experience fun (250k/h). I strongly advise you to rent some form of transportation if you don’t want to walk for 3h doing the whole tour.

When we went most of the flowers were not blooming so that was slightly disappointing. The big Ficus tree is impressive.
A lot of spots for picnic",2025-05-10T12:29:48.213Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,test video,5,,2025-05-10T09:50:34.834Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Nurman San,3,"Tempatnya luas, tapi perlu ditambah gazebo/pendapa buat berteduh pas hujan. Cmn pas hujan aja si kurang nyaman, terus beberapa titik bnyk sampah, bisa diperbanyak tempat sampahnya. Security loketnya ramah poin plusnya. Minus lagi tanaman-tanaman untuk visual keliatan kurang terawat, bnyk tanah jg yg ga diratain, pavingnya jarang di sikat jadi kalau hujan licin, alhasil jalan dirumput.",2025-05-10T07:46:33.543Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Juni Astiti sari,5,"tempat healing
udara nya sejuk dan bersih",2025-05-10T03:05:32.764Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,andik icikiwir,5,Bagus,2025-05-09T15:03:16.415Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Mesa Mailani,5,"Seru banget piknik disini, pemandangan asri dan hijau. Tiket masuk saat weekend 25 ribu per orang tapi kalo mau naik shuttle bus tiketnya jadi 40 ribu per orang. Piknik santai sambil rebahan dan semilir angin itu perpaduan yang sempurna",2025-05-09T05:52:58.843Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Susan Sanjaya,5,di ajak liburan bersama TIM,2025-05-09T04:46:16.040Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Bali Batoc,5,,2025-05-08T12:08:16.266Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Feri Eka wijaya Jaya,5,,2025-05-08T01:01:01.925Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,I Gusti Nyoman Suranata,5,,2025-05-07T10:17:09.128Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Tompel Sinaga,5,Cobalah,2025-05-07T08:12:07.852Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Caca,5,"Selalu pengen kesini kalau lagi jenuh di daerah denpasar. Suasananya sejuk banget, sekarang udah banyak wahana yang bisa dicobain. Cuman sayang banget kalau naik motor harus parkir di bawah, kalau mau naik jadi jauh banget tapi suasananya sejuk banget dan nggak gagal untuk refreshing",2025-05-07T03:02:40.527Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,made ayu tia wiranti,5,,2025-05-06T10:01:02.164Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,CIKA WACIKADEWI,5,,2025-05-06T09:37:34.264Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Namira Angelina,5,,2025-05-06T05:32:13.681Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Muh Mawardi Haris,5,Mantap,2025-05-06T02:51:18.481Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Novella Asri Magdalena S,5,,2025-05-05T13:38:00.666Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,mira bali,4,Traffic was bad at the ticket entrance on the weekend. It need a better system. Perhaps the ticket person goes to the car to make it quicker.,2025-05-05T12:18:36.950Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Julio Codesal,4,"Un sitio muy agradable si te gustan las plantas, El bosque superior es muy bonito y la colección de Begonias muy nos gustó especialmente.

Los baños tremendamente sucios.",2025-05-05T10:49:45.352Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Yoseph Daputra,5,,2025-05-05T08:18:26.275Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Ni Luh Gede Suliwin,5,,2025-05-05T06:25:40.290Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Adriano official,5,,2025-05-03T14:18:59.755Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Ashri Yanthi,5,,2025-05-03T11:03:09.677Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Adi Umbu,5,Suka dengan pemandangan yang indah,2025-05-03T08:49:50.557Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Juergen,4,War schön. Großes Areal. Scouter ausleihen oder Fahrrad. Zeit mitnehmen ist sehr weitläufig.,2025-05-03T03:31:03.725Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Danu Rock,5,,2025-05-03T00:51:10.667Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Yasmine,5,,2025-05-02T16:23:13.175Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Kadek Dimas Adhyatma,4,,2025-05-02T10:54:55.300Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Srikania Audrey S.,5,"I was surprised that Bali Botanical Garden isn’t crowded at all. This place is magical, with hills overlooking Beratan Lake and mountains across. If I were you, I would pack my picnic baskets, grab my family, head to Bali Botanical Garden’s fields and create memories that will last. Plus, entry fee is cheap",2025-05-02T07:41:49.167Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Luke 666,5,very beautiful place for walking❤️,2025-05-02T01:02:07.320Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,vit tan,5,,2025-05-01T12:58:16.259Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Yoga P. Saputra,5,,2025-05-01T12:06:38.523Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Sabine BERTIN,4,,2025-05-01T10:01:23.746Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Suci Novira,5,Terlengkap,2025-05-01T06:29:34.942Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Figgi Syukuri rahmad,3,,2025-05-01T03:21:03.993Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Agung Nanta,5,,2025-05-01T02:44:06.835Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Shafitri,5,"Tempat sejuk, adem, cocok untuk family time",2025-05-01T02:39:20.776Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,D,4,"Spent 1.5hrs here and rented an electric scooter for 75,000idr per hour.

Highly recommend renting a bike or scooter as the botanical garden is quite large and I would estimate at least 6 hours walking to cover it all, if not more.

The highlight of these gardens was riding from point to point. The trees and greenery were so vast and gorgeous. However that's really about it. I didn't find much in the way of flowers and any real variety aside from the amazing trees alongside the road.

There were more than a couple dilapidated buildings that collapsed due to lack of maintenance in what looked like promosing little museums.

After seeing the botanical gardens in a few countries around the world, this one in Bali is very underwhelming in comparison. Set your expectations for a 3rd-world equivalent experience and you'll be fine.

Cruising through on an E-scooter is my  recommendation. It was still enjoyable and worthy of a visit.",2025-04-30T12:58:28.290Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Yuda Arya,5,,2025-04-30T02:36:57.177Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Andrea Davis,5,Incredible! And very secluded on a Tuesday.,2025-04-29T11:00:21.368Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Wayan Suryadnyana,5,,2025-04-29T05:10:50.472Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Ibrahim Arab,5,,2025-04-28T22:30:57.485Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,LS Orang,5,"A must in Bedugul. Wonderfull place. Can go walking maybe 5 to 7km, bicycle or in their transport.",2025-04-28T08:38:06.545Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Ayu Arini,5,,2025-04-28T05:09:21.037Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Patrene Mathieu,2,"Area is huge with some nice view spots but aside from a whole lot of open fields and grass, it's really not well maintained.

One of the bikes we rented had faulty brakes, which we only found out later on going down a slope and could have been seriously injured.",2025-04-28T01:09:10.619Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Muhammad Arjam,5,,2025-04-27T07:58:02.069Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Nigusti Ayu ketut sulastri,5,,2025-04-27T07:04:10.039Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Putu Gde Guntur Anjasmara Putra,1,"Saran saya untuk soundsystem mohon untuk dilarang atau diatur regulasinya. Contohnya boleh untuk menghantarkan acara saja/MC, jangan menghidupkan lagu kencang2 apalagi karaoke. Kita ke kebun raya untuk healing malah dikasi polusi suara.
Untuk event mungkin bisa ditempatkan khusus, apalagi orang2 yg tidak izin buat event tapi datengnya sampai 100 orang rombongan. Saya dan beberapa keluarga lain di usir saat mau piknik. Padahal haknya sama bayarnya sama, malah kami yg duluan sampai. Rombonganya belum datang tapi sudah ada satu dua orangnya yg tag tempat.
Dateng mau healing malah stress ini.
Atau boleh tiketnya di mahalin lagi, biar pengunjung yg dateng terfilter, ga banyak yg kampungan gini. Ga punya sopan santun dan empati. Kayak di rumah sendiri aja bukan di tempat wisata.",2025-04-27T03:22:01.562Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Ade Luthfi,5,"Udaranya sejuk banget, cocok buat yang butuh ketenangan. Bisa di antar jemput juga sampai ke atas pake shuttle bus.",2025-04-26T21:22:20.388Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Hafidin,5,,2025-04-26T15:08:14.621Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Agusto Belo,5,,2025-04-26T11:34:39.018Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Calvin Aldiatma,5,,2025-04-26T09:48:18.571Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Richard Lim,3,"I had visited many Botanical Gardens all over. This is absolutely not properly maintained. Be mindful this place is huge and considering there are not many toilets around, making it worst some are ""closed"". Plan your toilet-break properly.
Rose and Orchid gardens were really pathetic, no effort put in at all to sure plants are healthy and blooming with flowers. Catus garden features a varieties of spices, not too bad.
It was a disappointment and let down for me.
Seriously not worth visiting unless you have extra time to kill",2025-04-26T08:37:47.241Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Awan Puger,5,,2025-04-26T08:20:57.619Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Anna Sofia,4,Areanya luas tapi tidak terawat baik.,2025-04-26T06:17:00.668Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,gede pratama,5,Bagus dan sangat cocok buat anak2 ke sini,2025-04-26T04:43:56.872Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Era susika Putri,5,Pelayanan baik,2025-04-25T12:06:32.664Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Andira Wahyuni,5,,2025-04-25T09:55:08.304Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Sri Rahayu Utami,5,"Sukaaaaaa sekali ingin kembali kesana.
Buat jalan kaki, naik sepeda dll sangat rekomended. Hutan yg ditata indah sekali. Udara yg sejuk sangat mendukung buat wisata disana bersama keluarga",2025-04-25T07:31:34.260Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Tude Radita,4,,2025-04-24T15:32:49.806Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,agus ariana,5,,2025-04-24T11:03:23.693Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Susilawati Susilawati,5,,2025-04-24T08:55:23.261Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Nishan Dhakal,4,,2025-04-24T08:30:42.753Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Andina Rasica,5,,2025-04-24T04:18:28.652Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,dewik setyawatii,5,Sangat menarik menyenangkan pernah di kunjukin TXT,2025-04-24T02:41:20.479Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,y4ndrew M,4,Tempat favorit utk menghirup udara segar & berpiknik bersama keluarga. Cuma syng sejak pandemi hari biasa mobil tidak bisa masuk hy hari2 libur. Padahal enak kl bs masuk jg di hari biasa lebih sepi.,2025-04-24T01:46:34.154Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,gung danis,4,,2025-04-23T14:39:40.785Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,gerard cawley,5,,2025-04-23T08:02:31.715Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Mass Gitt,5,,2025-04-23T01:37:57.393Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Test One,5,,2025-04-22T18:08:41.339Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Sergio Born,5,good place to walk and spend day in cold weather,2025-04-22T14:26:53.603Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,C.P.,4,,2025-04-22T05:55:47.983Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Yoga Dwi putra,5,,2025-04-22T04:16:57.944Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Bintang Sandy,5,"Udah pasti bagus sekali, saya kesini karna itu tempat syuting Grup Kpop TXT (Tomorrow by Together) waktu mereka ngeluarin lagu yang judul nya ""Sugar Rush Ride"" buat ke tempat pohon nya bisa sewa bus/mobil golf. Kalau mau unik lagi jalan kaki bisa cuman di siapin kaki nya aja (kebetulan waktu itu saya ke pohon nya jalan kaki dari gerbang utama pintu masuk)",2025-04-21T16:36:32.782Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,made mahayasa,5,,2025-04-21T13:15:39.376Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Lia Timorason,5,"Sangat indah dan bersih, enak buat piknik dengan view danau. Bisa trekking juga lewat hutan pinus yg cantik. Tempat sampah banyak, toilet juga banyak dan gratis. Datang jam 10 masih cerah, jam 14 kabut mulai turun",2025-04-21T08:02:09.399Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Olympus Vape,5,"It's a great spot for hanging out with family. There's plenty of forest, making it feel like you're hiking. I prefer walking instead of renting a bike to enjoy the beautiful view of the lake.",2025-04-21T02:57:10.036Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Rakha cp,5,,2025-04-21T02:44:07.691Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Ida Ayu Mardani,3,"Fasilitas umumnya tidak terawat, toilet rusak, jalanan aspalnya juga mulai banyak rusak,",2025-04-20T14:32:31.654Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Muhammad Deni Riswandi,5,"Cocok untuk acara keluarga, gathering dan camping disini. Daerah dingin dan asri. Rekomendasi sekali...",2025-04-20T13:51:36.191Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Nita,5,,2025-04-20T13:34:58.263Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Dewi Putu,5,,2025-04-20T11:48:25.799Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Sila Jenner,3,biasa aja,2025-04-20T09:59:57.225Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,PKBM BANGKIT SEMARANG,5,,2025-04-20T05:42:47.890Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,I Kadek Wira Astariawan,5,,2025-04-20T04:33:28.095Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Musyafak,4,,2025-04-20T04:31:35.636Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Veysel AYDIN,5,Kesinlikle gidilmesi gereken yerlerden... Tavsiye edilir,2025-04-19T15:04:00.517Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Agenda Sembiring,4,,2025-04-19T11:38:48.389Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Elvira Rosyida,5,"Tempat yang cukup luas, udara segar",2025-04-19T08:00:36.355Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,I Kadek Nova sudiatmika,5,Pelayanan laundray dan cuci sepatu sangat bagus dan hasilnya bersih,2025-04-19T06:54:12.150Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Charlene Ginestar,1,"Un parc quasiment abandonné. Pas de fleur.
Seule la serre à cactus est sympa (40m2). Les routes ne sont pas en bon état. Grande déception.",2025-04-19T05:19:56.275Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Юлия Лялько,5,,2025-04-19T03:37:59.902Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Ria Anggreni,5,,2025-04-17T23:50:20.959Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,ida ayu,5,"Tempat nyaman untuk wisata dengan keluarga, atau mengadakan agenda kegiatan di luar ruangan,,",2025-04-17T15:47:16.906Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Francs Halamat,5,,2025-04-15T15:03:29.114Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Beverley Schmassmann,5,,2025-04-15T12:16:59.982Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Deka Lazuardi Harmoni Balitour,5,"Lebih dikenal dengan Kebun Raya Bedugul, tempat wisata ini seperti nya tidak bosan dikunjungi wisdom dan wisman. Selalu sejuk, mau barbequean atau bermain di taman yg luas, bercengkrama dengan keluarga. Jangan lupa bawa makanan yg banyak.",2025-04-15T08:24:03.573Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Oka Baskara Putra,5,,2025-04-15T04:20:36.056Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Intan ness,5,,2025-04-14T08:17:13.136Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Frenki L,5,"This place is so big, you cant do outdoor family activities here, just prepare what you need before come here.
After finished your activity, make sure you clean up.",2025-04-13T05:21:14.678Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Tara Sutriani Lestari,5,,2025-04-13T03:37:15.327Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Nano Wayan,5,,2025-04-12T15:25:45.330Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Shafira YA,5,,2025-04-12T11:46:41.492Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Jimmy Mario,4,"suasana nyaman..
udara bersih..
enak buat santai sekeluarga..",2025-04-12T09:04:06.069Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Shinar Surya Jaya,5,Tempatnya sejuk,2025-04-12T01:05:07.966Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Karunia Dewi,5,"Very big garden,good atmosfer clean area , many spot photo and education spot",2025-04-11T17:10:08.408Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,ayu sarimerta,5,,2025-04-11T08:55:34.146Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Sezin Kaya,3,,2025-04-10T15:18:36.475Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Leokardo Sianturi,5,,2025-04-10T14:28:22.344Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,samz dkillz,5,,2025-04-10T07:12:15.235Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,I Dewa Putu Bagus Danadyaksa,5,,2025-04-10T07:06:36.346Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Saya Wibu,5,"Tempatnya luas, nyaman, dan banyak spot yg bisa dikunjungi

Untuk tiket lumayan murah (25 rb/org)",2025-04-10T05:52:41.389Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Adam Bromo Trans,5,Siap gass 24 jammm,2025-04-09T15:59:05.506Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,agam,5,,2025-04-08T23:45:19.151Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,I Dewa Made Kp,5,,2025-04-08T22:14:21.538Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,winda jovi lestari,5,"Asyik banget kalo disini
Rumput hijau,adem ayem
Jangan lupa bawa rantang makan makan disini enak bangat",2025-04-08T11:18:49.111Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Tomáš Semotam,5,,2025-04-08T07:36:04.024Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Nyoman Asri Indraswari_ Pariwisata,5,"Took around 2 hours from my place. Go there by car and pass the winding road. Get ready to feel cold. In the parking area, u can find many stall, sell strawberry, crackers and snacks. The ticket fee is around 20k - 50k. Perfect place for have bbq grill, picnic, playing scutter. Good ambience with many species of trees. Nice place for chilling, gathering with family or play around with the kiddos. Many things that I have not explore yet. Will come there again soon.",2025-04-08T07:21:46.704Z,Google Maps,
